name,nationality,date,style,new_filename,title
Paul Cezanne,French,1890,Post-Impressionism,27886.jpg,The Pigeon Tower At Bellevue
Paul Cezanne,French,1890,Post-Impressionism,64467.jpg,Still life with basket 
Paul Cezanne,French,1894,Post-Impressionism,8605.jpg,Woods with Millstone
Paul Cezanne,French,1888,Post-Impressionism,23858.jpg,Bridge over the Marne
Paul Cezanne,French,1895,Post-Impressionism,29757.jpg,Still Life with Plaster Cupid
Paul Cezanne,French,1865,Romanticism,71756.jpg,Still Life with Bread and Eggs
Paul Cezanne,French,1887,Post-Impressionism,98027.jpg,Large Trees at Jas de Bouffan
Paul Cezanne,French,1890,Post-Impressionism,34815.jpg,House with Red Roof
Paul Cezanne,French,1882,Post-Impressionism,76269.jpg,Landscape 
Paul Cezanne,French,1870,Romanticism,35626.jpg,Portrait of Anthony Valabregue
Paul Cezanne,French,1887,Post-Impressionism,95239.jpg,The Blue Vase 
Paul Cezanne,French,1904,Post-Impressionism,32186.jpg,Little Girl with a Doll
Paul Cezanne,French,1890,Post-Impressionism,92319.jpg,Portrait of the Artist's Son 
Paul Cezanne,French,1880,Post-Impressionism,71069.jpg,Portrait of Louis Guillaume
Paul Cezanne,French,1866,Romanticism,64759.jpg,Portrait of Uncle Dominique as a Monk
Paul Cezanne,French,1900,Post-Impressionism,65427.jpg,Seated Peasant
Paul Cezanne,French,1900,Post-Impressionism,16134.jpg,Self-Portrait with Beret
Paul Cezanne,French,1876,Impressionism,100283.jpg,Road
Paul Cezanne,French,1875,Impressionism,100152.jpg,Self-portrait in front of pink background
Paul Cezanne,French,1867,Romanticism,3486.jpg,The Abduction
Paul Cezanne,French,1895,Post-Impressionism,22331.jpg,Self-Portrait
Paul Cezanne,French,1870,Romanticism,50999.jpg,The Black Marble Clock 
Paul Cezanne,French,1906,Cubism,49352.jpg,River at the bridge of the three sources
Paul Cezanne,French,1895,Post-Impressionism,9156.jpg,Still Life with Curtain and Flowered Pitcher
Paul Cezanne,French,1875,Impressionism,96231.jpg,A Painter at Work
Paul Cezanne,French,1864,Romanticism,57427.jpg,The Judgement of Paris
Paul Cezanne,French,1877,Impressionism,40130.jpg,The Obstpfluckerin
Paul Cezanne,French,1892,Post-Impressionism,53821.jpg,Tulips in a Vase
Paul Cezanne,French,1881,Post-Impressionism,76335.jpg,Moulin de la Couleuvre at Pontoise
Paul Cezanne,French,1890,Post-Impressionism,116.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1894,Post-Impressionism,62512.jpg,"Still life, pitcher and fruit"
Paul Cezanne,French,1890,Post-Impressionism,47557.jpg,Harlequin 
Paul Cezanne,French,1869,Romanticism,57010.jpg,Preparation for the Funeral
Paul Cezanne,French,1892,Post-Impressionism,253.jpg,The farm of Bellevue
Paul Cezanne,French,1889,Post-Impressionism,40642.jpg,The Great Pine
Paul Cezanne,French,1890,Post-Impressionism,98124.jpg,Still Life with Flowers and Fruit
Paul Cezanne,French,1894,Post-Impressionism,68019.jpg,"Still life, jug and fruit on a table"
Paul Cezanne,French,1894,Post-Impressionism,85894.jpg,"Still Life, Tulips and apples"
Paul Cezanne,French,1882,Post-Impressionism,100880.jpg,Self-portrait with white turbaned (detail)
Paul Cezanne,French,1895,Post-Impressionism,23506.jpg,Portrait of Gustave Geffroy
Paul Cezanne,French,1887,Post-Impressionism,62630.jpg,Bather
Paul Cezanne,French,1894,Post-Impressionism,100388.jpg,Still Life with Apples
Paul Cezanne,French,1879,Post-Impressionism,36173.jpg,Dish of Apples
Paul Cezanne,French,1893,Post-Impressionism,3509.jpg,Still Life with Pomegranate and Pears
Paul Cezanne,French,1870,Romanticism,39315.jpg,Landscape
Paul Cezanne,French,1888,Post-Impressionism,57816.jpg,Still Life Flowers in a Vase
Paul Cezanne,French,1888,Post-Impressionism,21052.jpg,The Alley at Chantilly
Paul Cezanne,French,1890,Post-Impressionism,62165.jpg,Self-Portrait with Palette
Paul Cezanne,French,1897,Post-Impressionism,72470.jpg,Peasant in a Blue Smock 
Paul Cezanne,French,1890,Post-Impressionism,76176.jpg,"Still life, bottle of rum"
Paul Cezanne,French,1896,Post-Impressionism,25218.jpg,Young Italian Girl Resting on Her Elbow
Paul Cezanne,French,1888,Post-Impressionism,83312.jpg,Bank of the Oise
Paul Cezanne,French,1880,Post-Impressionism,44199.jpg,Bacchanalia. The Battle of Love
Paul Cezanne,French,1900,Post-Impressionism,66446.jpg,Pine and Aqueduct
Paul Cezanne,French,1866,Romanticism,71016.jpg,Portrait of a Man
Paul Cezanne,French,1867,Romanticism,83386.jpg,The Negro Scipio
Paul Cezanne,French,1894,Post-Impressionism,72242.jpg,Still Life with Apples 
Paul Cezanne,French,1899,Cubism,54012.jpg,Turning Road at Montgeroult
Paul Cezanne,French,1887,Post-Impressionism,31116.jpg,Still Life with a Chest of Drawers 
Paul Cezanne,French,1879,Impressionism,70648.jpg,Village behind Trees
Paul Cezanne,French,1894,Post-Impressionism,41344.jpg,The House with the Cracked Walls
Paul Cezanne,French,1887,Post-Impressionism,96266.jpg,Madame Cezanne with Unbound Hair
Paul Cezanne,French,1885,Post-Impressionism,44886.jpg,L'Estaque with Red Roofs
Paul Cezanne,French,1895,Post-Impressionism,53803.jpg,"Still life, peppermint bottle"
Paul Cezanne,French,1885,Post-Impressionism,98493.jpg,The Gulf of Marseille Seen from L'Estaque
Paul Cezanne,French,1895,Cubism,24093.jpg,Maison Maria with a View of Chateau Noir
Paul Cezanne,French,1906,Cubism,102135.jpg,Jourdan's Cottage
Paul Cezanne,French,1879,Impressionism,4865.jpg,The Bridge at Maincy 
Paul Cezanne,French,1898,Post-Impressionism,80682.jpg,Still Life with Red Onions
Paul Cezanne,French,1897,Cubism,17060.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1884,Post-Impressionism,54445.jpg,Still Life with Soup Tureen
Paul Cezanne,French,1888,Post-Impressionism,83883.jpg,Pierrot and Harlequin (Mardi Gras) 
Paul Cezanne,French,1906,Cubism,1037.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1890,Post-Impressionism,56693.jpg,Castle of Marines
Paul Cezanne,French,1873,Impressionism,61041.jpg,View of Auvers
Paul Cezanne,French,1877,Impressionism,46469.jpg,"Portrait of Victor Chocquet, Seated"
Paul Cezanne,French,1895,Post-Impressionism,6775.jpg, Basket of Apples 
Paul Cezanne,French,1890,Post-Impressionism,17426.jpg,Mountains in Provence
Paul Cezanne,French,1887,Post-Impressionism,8107.jpg,Chestnut Trees at the Jas de Bouffan
Paul Cezanne,French,1906,Post-Impressionism,86342.jpg,Portrait of Vallier
Paul Cezanne,French,1879,Impressionism,18730.jpg,Still life with open drawer
Paul Cezanne,French,1870,Romanticism,6033.jpg,L'Estaque under Snow
Paul Cezanne,French,1894,Post-Impressionism,93977.jpg,Still Life with a Ginger Jar and Eggplants
Paul Cezanne,French,1873,Impressionism,94170.jpg,The House of Dr. Gached in Auvers
Paul Cezanne,French,1904,Cubism,48675.jpg,Chateau Noir
Paul Cezanne,French,1882,Post-Impressionism,48306.jpg,Self-portrait with white turbaned
Paul Cezanne,French,1886,Post-Impressionism,77621.jpg,"Houses in Provence, near Gardanne"
Paul Cezanne,French,1885,Post-Impressionism,90103.jpg,Portrait of Madame Cezanne
Paul Cezanne,French,1874,Impressionism,24981.jpg,The House and the Tree 
Paul Cezanne,French,1900,Post-Impressionism,16724.jpg,Apples and Oranges 
Paul Cezanne,French,1896,Post-Impressionism,62625.jpg,The Lac d'Annecy 
Paul Cezanne,French,1869,Romanticism,5223.jpg,Luncheon on the Grass
Paul Cezanne,French,1877,Impressionism,79093.jpg,Bathers
Paul Cezanne,French,1893,Post-Impressionism,2240.jpg,The Card Players 
Paul Cezanne,French,1890,Post-Impressionism,86105.jpg,Still Life with Pomegranate and Pears
Paul Cezanne,French,1899,Post-Impressionism,73205.jpg,In the Forest
Paul Cezanne,French,1890,Post-Impressionism,89752.jpg,Still Life with Sugar
Paul Cezanne,French,1898,Cubism,11406.jpg,Study of Bathers 
Paul Cezanne,French,1882,Post-Impressionism,93442.jpg,Medea
Paul Cezanne,French,1882,Post-Impressionism,93007.jpg,Three Bathers 
Paul Cezanne,French,1890,Post-Impressionism,84258.jpg,Harlequin 
Paul Cezanne,French,1874,Impressionism,58872.jpg,"Still life, Delft vase with flowers"
Paul Cezanne,French,1871,Romanticism,7049.jpg,Man in a Straw Hat
Paul Cezanne,French,1906,Cubism,13097.jpg,Large Bathers
Paul Cezanne,French,1873,Impressionism,44891.jpg,The Hanged Man's House in Auvers
Paul Cezanne,French,1877,Impressionism,32334.jpg,Orchard in Pontoise
Paul Cezanne,French,1874,Impressionism,99814.jpg,A Modern Olympia
Paul Cezanne,French,1878,Impressionism,67422.jpg,"Man Standing, Arms Extended"
Paul Cezanne,French,1882,Post-Impressionism,55620.jpg,A Turn in the Road
Paul Cezanne,French,1885,Post-Impressionism,22718.jpg,Chestnut Tree and Farm
Paul Cezanne,French,1895,Post-Impressionism,86074.jpg,Apples and Biscuits
Paul Cezanne,French,1883,Post-Impressionism,71731.jpg,View of L'Estaque
Paul Cezanne,French,1877,Impressionism,39140.jpg,The Buffet
Paul Cezanne,French,1902,Post-Impressionism,60654.jpg,Road near Mont Sainte-Victoire
Paul Cezanne,French,1887,Post-Impressionism,94464.jpg,Landscape with viaduct: Montagne Sainte-Victoire 
Paul Cezanne,French,1880,Post-Impressionism,1108.jpg,The valley of the Oise
Paul Cezanne,French,1877,Post-Impressionism,16367.jpg,Dessert
Paul Cezanne,French,1883,Post-Impressionism,25699.jpg,L'Estaque View Through The Pines
Paul Cezanne,French,1894,Post-Impressionism,80311.jpg,Still life with fruit geraniums Stock
Paul Cezanne,French,1893,Post-Impressionism,23920.jpg,The Card Players 
Paul Cezanne,French,1900,Post-Impressionism,74621.jpg,Still Life with Blue Pot
Paul Cezanne,French,1868,Romanticism,92190.jpg,Achille Emperaire 
Paul Cezanne,French,1891,Post-Impressionism,93746.jpg,Mercury after Pigalle
Paul Cezanne,French,1900,Post-Impressionism,58775.jpg,The Three Skulls 
Paul Cezanne,French,1900,Cubism,30784.jpg,In the Park of the Chateau Noir
Paul Cezanne,French,1880,Post-Impressionism,27577.jpg,Farmyard at Auvers 
Paul Cezanne,French,1882,Post-Impressionism,71923.jpg,Roofs in L'Estaque
Paul Cezanne,French,1890,Post-Impressionism,55943.jpg,Portrait of Madame Cezanne in a Red Dress 
Paul Cezanne,French,1874,Impressionism,33111.jpg,"Eremitage, Pontoise"
Paul Cezanne,French,1887,Post-Impressionism,20680.jpg,Mont Sainte-Victoire
Paul Cezanne,French,0,Impressionism,8788.jpg,Dahlias In A Delft Vase
Paul Cezanne,French,1904,Cubism,101081.jpg,Bathers 
Paul Cezanne,French,1882,Post-Impressionism,56431.jpg,Still life with apples and fruit bowl
Paul Cezanne,French,1885,Post-Impressionism,88804.jpg,Landscape of the Jas de Bouffan
Paul Cezanne,French,1905,Post-Impressionism,94084.jpg,Bathers
Paul Cezanne,French,1903,Post-Impressionism,4274.jpg,Blue Landscape 
Paul Cezanne,French,1887,Post-Impressionism,95500.jpg,House and Farm at Jas de Bouffan
Paul Cezanne,French,0,Post-Impressionism,70697.jpg,Vase of Flowers 
Paul Cezanne,French,1882,Post-Impressionism,39407.jpg,In the Forest of Fontainbleau
Paul Cezanne,French,1865,Romanticism,51561.jpg,Landscape in the Ile de France
Paul Cezanne,French,0,Post-Impressionism,41797.jpg,Madame Cezanne in the garden
Paul Cezanne,French,1903,Post-Impressionism,26347.jpg,"Still Life, Vase with Flowers"
Paul Cezanne,French,0,Romanticism,427.jpg,Interior with Two Women and a Child
Paul Cezanne,French,1906,Cubism,95436.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1873,Impressionism,21077.jpg,The House of Pere Lacroix in Auvers
Paul Cezanne,French,1878,Impressionism,98320.jpg,Still life with seven apples
Paul Cezanne,French,1886,Post-Impressionism,53560.jpg,View of Gardanne
Paul Cezanne,French,1896,Post-Impressionism,99409.jpg,Self-Portrait
Paul Cezanne,French,1902,Post-Impressionism,54782.jpg,Man Smoking a Pipe 
Paul Cezanne,French,1870,Romanticism,6363.jpg,The Temptation of St. Anthony
Paul Cezanne,French,1880,Post-Impressionism,64640.jpg,Self-Portrait
Paul Cezanne,French,1872,Impressionism,12959.jpg,Self-Portrait in a Casquette
Paul Cezanne,French,1894,Post-Impressionism,49492.jpg,Bathers 
Paul Cezanne,French,1880,Post-Impressionism,86742.jpg,Mountains in Provence. L'Estaque
Paul Cezanne,French,0,Post-Impressionism,49094.jpg,Self-portrait
Paul Cezanne,French,1867,Romanticism,82615.jpg,Landscape with fountain
Paul Cezanne,French,1902,Post-Impressionism,100751.jpg,Woman in Blue. Madame Cezanne
Paul Cezanne,French,1888,Post-Impressionism,51303.jpg,The Banks of the Marne 
Paul Cezanne,French,1895,Post-Impressionism,96472.jpg,Large Pine and Red Earth
Paul Cezanne,French,1870,Romanticism,57209.jpg,Paul Alexis  Reading a Manuscript to Emile Zola  
Paul Cezanne,French,1890,Post-Impressionism,63730.jpg,The Smoker
Paul Cezanne,French,1900,Post-Impressionism,38957.jpg,The Brook
Paul Cezanne,French,1906,Cubism,90515.jpg,Mill on the River
Paul Cezanne,French,1890,Post-Impressionism,84200.jpg,Boy in a Red Vest 
Paul Cezanne,French,1877,Impressionism,1668.jpg,Still life with apples and biscuits
Paul Cezanne,French,0,Impressionism,26440.jpg,Still life with bottles and apples
Paul Cezanne,French,1869,Romanticism,45774.jpg,Girl at the Piano (Overture to Tannhauser) 
Paul Cezanne,French,1882,Post-Impressionism,39970.jpg,Rocks at L'Estaque
Paul Cezanne,French,1872,Impressionism,23887.jpg,"The Halle aux Vins, seen from the rue de Jussieu"
Paul Cezanne,French,1887,Post-Impressionism,65308.jpg,Mont Sainte-Victoire with Large Pine
Paul Cezanne,French,1879,Impressionism,21256.jpg,The Bay of l'Estaque and Saint-Henri 
Paul Cezanne,French,1898,Cubism,4650.jpg,Bibemus Quarry
Paul Cezanne,French,1900,Cubism,52158.jpg,Bibemus Quarry
Paul Cezanne,French,1887,Post-Impressionism,6905.jpg,Still Life with a Plate of Cherries 
Paul Cezanne,French,1898,Post-Impressionism,53338.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1887,Post-Impressionism,40179.jpg,Tall Trees at the Jas de Bouffan
Paul Cezanne,French,1906,Cubism,17814.jpg,The Garden at Les Lauves
Paul Cezanne,French,1880,Impressionism,26675.jpg,Poplars
Paul Cezanne,French,1881,Post-Impressionism,36087.jpg,Portrait of Madame Cezanne
Paul Cezanne,French,1871,Romanticism,97537.jpg,Lane of Chestnut Trees at the Jas de Bouffan
Paul Cezanne,French,1906,Cubism,93526.jpg,Mont Sainte-Victoire Seen from les Lauves
Paul Cezanne,French,1875,Impressionism,95284.jpg,The Etang des Soeurs at Osny
Paul Cezanne,French,1870,Romanticism,47591.jpg,The Manor House at Jas de Bouffan
Paul Cezanne,French,1902,Post-Impressionism,73285.jpg,Child in a Straw Hat
Paul Cezanne,French,1894,Post-Impressionism,7450.jpg,Millstone and Cistern Under Trees 
Paul Cezanne,French,1893,Post-Impressionism,97785.jpg,Rocks at Fountainebleau
Paul Cezanne,French,1878,Impressionism,66705.jpg,The Sea at l'Estaque
Paul Cezanne,French,1874,Impressionism,84779.jpg,In the Oise Valley  
Paul Cezanne,French,1890,Post-Impressionism,40957.jpg,The Aqueduct and Lock
Paul Cezanne,French,1902,Cubism,12034.jpg,Corner of Quarry
Paul Cezanne,French,1900,Post-Impressionism,26262.jpg,Almond Trees in Provence
Paul Cezanne,French,1880,Post-Impressionism,78125.jpg,The Trees of Jas de Bouffan in Spring
Paul Cezanne,French,1895,Post-Impressionism,8125.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1882,Post-Impressionism,878.jpg,Leda and the Swan 
Paul Cezanne,French,1900,Cubism,57894.jpg,Bibemus Quarry
Paul Cezanne,French,1885,Post-Impressionism,45291.jpg,In the Woods
Paul Cezanne,French,1900,Post-Impressionism,82729.jpg,Apples on a Sheet
Paul Cezanne,French,1871,Romanticism,23673.jpg,Road
Paul Cezanne,French,1880,Post-Impressionism,23334.jpg,The Chateau de Medan
Paul Cezanne,French,1885,Post-Impressionism,10865.jpg,A Turn in the Road at La Roche-Guyon 
Paul Cezanne,French,1894,Post-Impressionism,97792.jpg,"Fruit Bowl, Pitcher and Fruit"
Paul Cezanne,French,1906,Cubism,97305.jpg,Jourdan's Cottage 
Paul Cezanne,French,1882,Post-Impressionism,57714.jpg,Orchard
Paul Cezanne,French,1879,Post-Impressionism,72543.jpg,The Abandoned House
Paul Cezanne,French,1867,Romanticism,37503.jpg,Rue des Saules. Montmartre
Paul Cezanne,French,1880,Post-Impressionism,98742.jpg,Apples and a Napkin 
Paul Cezanne,French,1895,Post-Impressionism,67774.jpg,House in Provence
Paul Cezanne,French,1882,Post-Impressionism,91893.jpg,The Bay of L'Estaque from the East
Paul Cezanne,French,1873,Impressionism,64857.jpg,Flowers in a Vase
Paul Cezanne,French,1905,Cubism,58067.jpg,Riverbanks
Paul Cezanne,French,1880,Post-Impressionism,65953.jpg,Ile de France Landscape
Paul Cezanne,French,1900,Post-Impressionism,11830.jpg,"Table, Napkin and Fruit"
Paul Cezanne,French,1900,Post-Impressionism,46603.jpg,Pyramid of skulls
Paul Cezanne,French,1876,Impressionism,99575.jpg,"Jas de Bouffan, the pool "
Paul Cezanne,French,1882,Post-Impressionism,77767.jpg,Flowers in a Vase
Paul Cezanne,French,1880,Post-Impressionism,5421.jpg,"Apples, Pears and Grapes"
Paul Cezanne,French,1867,Romanticism,60743.jpg,Landscape
Paul Cezanne,French,1894,Cubism,17453.jpg,House and Trees
Paul Cezanne,French,1898,Post-Impressionism,96493.jpg,Still Life with Skull 
Paul Cezanne,French,1886,Post-Impressionism,41081.jpg,Mount Sainte-Victoire Seen from Gardanne
Paul Cezanne,French,1881,Post-Impressionism,66884.jpg,Landscape
Paul Cezanne,French,1880,Post-Impressionism,74728.jpg,Ile de France Landscape 
Paul Cezanne,French,1900,Post-Impressionism,73050.jpg,Foliage
Paul Cezanne,French,1870,Romanticism,58762.jpg,Landscape of Provence
Paul Cezanne,French,1904,Cubism,12387.jpg,Chateau Noir  
Paul Cezanne,French,1880,Post-Impressionism,78038.jpg,"Cote du Galet, at Pontoise"
Paul Cezanne,French,1900,Post-Impressionism,102241.jpg,Man with Crossed Arms
Paul Cezanne,French,1872,Romanticism,44237.jpg,The Fountain
Paul Cezanne,French,1876,Impressionism,89991.jpg,Landscape at the Jas de Bouffin
Paul Cezanne,French,1878,Impressionism,5182.jpg,The Pool at Jas de Bouffan
Paul Cezanne,French,1893,Post-Impressionism,43811.jpg,Woodland with Boulders 
Paul Cezanne,French,1880,Post-Impressionism,7036.jpg,Still life with fruits
Paul Cezanne,French,1900,Post-Impressionism,76200.jpg,Still Life with Oranges
Paul Cezanne,French,1877,Impressionism,4346.jpg,Compotier and Plate of Biscuits
Paul Cezanne,French,1904,Post-Impressionism,90942.jpg,"Still Life with Apples, a Bottle and a Milk Pot"
Paul Cezanne,French,1879,Impressionism,74272.jpg,L'Estaque. View through the Trees
Paul Cezanne,French,0,Impressionism,41933.jpg,Bathers
Paul Cezanne,French,1894,Post-Impressionism,16148.jpg,Dish of Peaches
Paul Cezanne,French,1879,Impressionism,90887.jpg,Path at the Entrance to the Forest
Paul Cezanne,French,1882,Post-Impressionism,94154.jpg,Farm in Normandy. Summer
Paul Cezanne,French,1905,Cubism,51062.jpg,Montagne Sainte-Victoire from Lauves
Paul Cezanne,French,1875,Impressionism,49904.jpg,Couples Relaxing by a Pond
Paul Cezanne,French,1896,Post-Impressionism,72145.jpg,The Card Players 
Paul Cezanne,French,1867,Romanticism,49236.jpg,Clearing
Paul Cezanne,French,1871,Romanticism,75293.jpg,The Oilmill
Paul Cezanne,French,1864,Romanticism,92580.jpg,Seascape
Paul Cezanne,French,1894,Post-Impressionism,3746.jpg,The Lime Kiln
Paul Cezanne,French,1879,Impressionism,103212.jpg,Landscape with Waterline 
Paul Cezanne,French,1878,Impressionism,8145.jpg,Legendary Scene
Paul Cezanne,French,1870,Impressionism,28962.jpg,Factories Near Mont de Cengle
Paul Cezanne,French,0,Romanticism,33955.jpg,Guillaumin by the Road
Paul Cezanne,French,1904,Cubism,83314.jpg,Chateau Noir
Paul Cezanne,French,1878,Post-Impressionism,14951.jpg,Five Bathers
Paul Cezanne,French,1876,Impressionism,62789.jpg,Chestnut Trees and Farmstead of Jas de Bouffin
Paul Cezanne,French,1905,Cubism,21879.jpg,Chateau Noir
Paul Cezanne,French,1875,Impressionism,83257.jpg,Life in the Fields
Paul Cezanne,French,0,Post-Impressionism,82045.jpg,The roofs
Paul Cezanne,French,1880,Post-Impressionism,87713.jpg,Dark Blue Vase
Paul Cezanne,French,1906,Cubism,82003.jpg,Mont Sainte-Victoire Seen from les Lauves
Paul Cezanne,French,0,Post-Impressionism,28192.jpg,The farm of Bellevue
Paul Cezanne,French,1875,Impressionism,81829.jpg,Road at Pontoise
Paul Cezanne,French,1882,Post-Impressionism,87249.jpg,Leaving on the Water 
Paul Cezanne,French,1874,Impressionism,26879.jpg,Still life with Italian earthenware jar  
Paul Cezanne,French,1876,Impressionism,102331.jpg,Pot of Flowers
Paul Cezanne,French,1871,Impressionism,11289.jpg,Landscape with Watermill
Paul Cezanne,French,1879,Post-Impressionism,20311.jpg,Still life
Paul Cezanne,French,1868,Romanticism,99997.jpg,Portrait of Achille Emperaire
Paul Cezanne,French,1881,Post-Impressionism,3919.jpg,Bridge and Waterfall at Pontoise
Paul Cezanne,French,1886,Post-Impressionism,15327.jpg,Trees and houses 
Paul Cezanne,French,1879,Post-Impressionism,1191.jpg,Bottom of the Ravine
Paul Cezanne,French,0,Post-Impressionism,63954.jpg,Bridge over the pond
Paul Cezanne,French,0,Post-Impressionism,84579.jpg,Still life in front of a chest of drawers
Paul Cezanne,French,1887,Post-Impressionism,48415.jpg,House behind Trees on the Road to Tholonet
Paul Cezanne,French,1892,Post-Impressionism,90520.jpg,Man with a Pipe
Paul Cezanne,French,1885,Post-Impressionism,4244.jpg,The Gulf of Marseille Seen from L'Estaque
Paul Cezanne,French,1876,Impressionism,31973.jpg,The Trees of Jas de Bouffan
Paul Cezanne,French,1875,Impressionism,30049.jpg,Landscape in Provence
Paul Cezanne,French,1902,Post-Impressionism,77688.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1868,Romanticism,83673.jpg,Bend in the River
Paul Cezanne,French,1880,Post-Impressionism,23827.jpg,Melting Snow. Fontainbleau
Paul Cezanne,French,1870,Romanticism,78349.jpg,The Barque of Dante (after Delacroix)
Paul Cezanne,French,0,Post-Impressionism,26482.jpg,Bathers in front of a tend
Paul Cezanne,French,1893,Post-Impressionism,88967.jpg,Still Life with Water Jug
Paul Cezanne,French,0,Post-Impressionism,71977.jpg,Village in the Provence
Paul Cezanne,French,0,Impressionism,26060.jpg,Basin and washing place in Jas de Bouffan
Paul Cezanne,French,1866,Romanticism,29306.jpg,"Still life with skull, candle and book"
Paul Cezanne,French,0,Impressionism,49502.jpg,Horse-chestnut-trees in Jas de Bouffan
Paul Cezanne,French,0,Post-Impressionism,101386.jpg,Flower pot at a table
Paul Cezanne,French,0,Post-Impressionism,99157.jpg,Plain by Mont Sainte-Victoire
Paul Cezanne,French,1876,Impressionism,75903.jpg,Landscape. Study after Nature 
Paul Cezanne,French,1866,Romanticism,22994.jpg,Landscape
Paul Cezanne,French,1887,Post-Impressionism,26716.jpg,Mont Sainte-Victoire
Paul Cezanne,French,0,Post-Impressionism,41377.jpg,Still life with jug
Paul Cezanne,French,1885,Post-Impressionism,98010.jpg,Portrait of the Artist's Son
Paul Cezanne,French,1867,Romanticism,79775.jpg,Landscape
Paul Cezanne,French,1885,Post-Impressionism,89592.jpg,Pot of Geraniums 
Paul Cezanne,French,1890,Post-Impressionism,37377.jpg,Reflections in the Water
Paul Cezanne,French,1885,Post-Impressionism,5872.jpg,Portrait of the Artist's Son
Paul Cezanne,French,1903,Cubism,16674.jpg,Still life with three skulls
Paul Cezanne,French,0,Romanticism,10580.jpg,River in the plain
Paul Cezanne,French,1880,Post-Impressionism,46619.jpg,Landscape in the Provence
Paul Cezanne,French,1887,Post-Impressionism,71272.jpg,Landscape at Midday
Paul Cezanne,French,1890,Post-Impressionism,24055.jpg,Mont Sainte-Victoire
Paul Cezanne,French,1880,Impressionism,58433.jpg,"Still life with apples, servettes and a milkcan"
Paul Cezanne,French,1888,Post-Impressionism,76077.jpg,Pots of Geraniums
Paul Cezanne,French,1885,Post-Impressionism,32775.jpg,The Oak 
Paul Cezanne,French,1904,Cubism,63977.jpg,The Park of the Chateau Noir with Well
Paul Cezanne,French,1885,Post-Impressionism,97636.jpg,Madame Cezanne with Hortensias
Paul Cezanne,French,1881,Post-Impressionism,50196.jpg,Chateau de Madan
Paul Cezanne,French,1900,Cubism,60048.jpg,Trees by the Water
Paul Cezanne,French,1894,Post-Impressionism,82903.jpg,Church of Saint-Pierre in Avon
Paul Cezanne,French,1867,Romanticism,97517.jpg,House in Provence
Paul Cezanne,French,1894,Post-Impressionism,24011.jpg,In the Woods
Paul Cezanne,French,1866,Romanticism,88763.jpg,Self-Portrait
Paul Cezanne,French,1890,Post-Impressionism,48602.jpg,Pot of Ginger and Fruits on a Table
Paul Cezanne,French,1872,Romanticism,74823.jpg,Hortense Breast Feeding Paul
Paul Cezanne,French,1887,Post-Impressionism,79692.jpg,The Green Pitcher
Paul Cezanne,French,1870,Romanticism,63092.jpg,A Modern Olympia
Paul Cezanne,French,1887,Post-Impressionism,44829.jpg,Five Bathers
Paul Cezanne,French,1885,Post-Impressionism,76358.jpg,Gardanne (Horizontal View) 
Paul Cezanne,French,1887,Post-Impressionism,71463.jpg,Jas de Bouffan
Paul Cezanne,French,1880,Impressionism,97001.jpg,The Oise Valley
Paul Cezanne,French,1894,Post-Impressionism,9931.jpg,"Sugarbowl, Pears and Tablecloth"
Paul Cezanne,French,1877,Impressionism,34656.jpg,Auvers. View from Nearby
Paul Cezanne,French,0,Post-Impressionism,58948.jpg,Still life with a fruit dish and apples
Paul Cezanne,French,1870,Romanticism,69538.jpg,Woman Diving into Water
Paul Cezanne,French,1866,Romanticism,96728.jpg,View of Bonnieres
Paul Cezanne,French,1904,Post-Impressionism,15527.jpg,Bathers at Rest
Paul Cezanne,French,1871,Romanticism,85847.jpg,Portrait of Antoine Valabregue
Paul Cezanne,French,1902,Cubism,54859.jpg,"Still Life Apples, a Bottle and Chairback"
Paul Cezanne,French,1878,Impressionism,11171.jpg,Bather from the Back
Paul Cezanne,French,1877,Impressionism,20094.jpg,The Eternal Woman 
Paul Cezanne,French,1885,Post-Impressionism,78295.jpg,Curtains
Paul Cezanne,French,1888,Post-Impressionism,65773.jpg,The Alley at Chantilly
Paul Cezanne,French,1890,Post-Impressionism,54228.jpg,Still life with Apples
Paul Cezanne,French,1885,Post-Impressionism,5978.jpg,Medan Chateau and Village
Paul Cezanne,French,1905,Post-Impressionism,76199.jpg,Large Pine 
Paul Cezanne,French,1881,Post-Impressionism,3010.jpg,Houses Along a Road 
Paul Cezanne,French,1892,Post-Impressionism,65291.jpg,The Card Players 
Paul Cezanne,French,1904,Cubism,28764.jpg,Rocks near the Caves below the Chateau Noir
Paul Cezanne,French,1866,Romanticism,21762.jpg,Head of an Old Man
Paul Cezanne,French,1898,Cubism,88459.jpg,In the Woods
Paul Cezanne,French,1900,Post-Impressionism,67913.jpg,In the Woods
Paul Cezanne,French,1877,Impressionism,63297.jpg,Still Life
Paul Cezanne,French,1870,Impressionism,65749.jpg,The Railway Cutting 
Paul Cezanne,French,1870,Romanticism,84113.jpg,"Pastoral, or Idyll "
